"Signal","Type","DataType","Deprecated","Unit","Min","Max","Desc","Comment","Allowed","Id"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Backrest.Lumbar.IsUpEngaged","actuator","boolean","","","","","Lumbar up switch engaged (SingleSeat.Backrest.Lumbar.Support).","","","47f8690805455b8c927f2834942b2ded"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Backrest.Lumbar.IsDownEngaged","actuator","boolean","","","","","Lumbar down switch engaged (SingleSeat.Backrest.Lumbar.Support).","","","09337347e2f557fe8649342548c7fe3c"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Backrest.SideBolster","branch","","","","","","Switches for SingleSeat.Backrest.SideBolster.","","","184e9cc9d42e5ec993593da10b1b8299"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Backrest.SideBolster.IsMoreSupportEngaged","actuator","boolean","","","","","Is switch for more side bolster support engaged (SingleSeat.Backrest.SideBolster.Support).","","","a7dc6c8941805c47b837334abfa7abee"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Backrest.SideBolster.IsLessSupportEngaged","actuator","boolean","","","","","Is switch for less side bolster support engaged (SingleSeat.Backrest.SideBolster.Support).","","","f5e3fae9d90954ad9a240b72fa0a5cb4"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Seating","branch","","","","","","Describes switches related to the seating of the seat.","","","1a3e7380e61852c98eda0f38e9f807aa"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Seating.IsForwardEngaged","actuator","boolean","","","","","Is switch to increase seating length engaged (SingleSeat.Seating.Length).","","","f0ef5926752f573ea02dacb2a242c8a1"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Seating.IsBackwardEngaged","actuator","boolean","","","","","Is switch to decrease seating length engaged (SingleSeat.Seating.Length).","","","c02ddbb0e2c1536081dae3cb23baf4b1"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Headrest","branch","","","","","","Switches for SingleSeat.Headrest.","","","f803a25975405ed38684b3f065535a4a"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Headrest.IsUpEngaged","actuator","boolean","","","","","Head rest up switch engaged (SingleSeat.Headrest.Height).","","","f929508b3527553a959952bcd227f70e"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Headrest.IsDownEngaged","actuator","boolean","","","","","Head rest down switch engaged (SingleSeat.Headrest.Height).","","","4d3d29ccfcde55f9bdf40eeeb7ecf5dc"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Headrest.IsForwardEngaged","actuator","boolean","","","","","Head rest forward switch engaged (SingleSeat.Headrest.Angle).","","","ae9cdee6019a567ebac3e85a909fe7ca"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Headrest.IsBackwardEngaged","actuator","boolean","","","","","Head rest backward switch engaged (SingleSeat.Headrest.Angle).","","","9ed038b597665225a0f2dfd262cf59b5"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Massage","branch","","","","","","Switches for SingleSeat.Massage.","","","4857aac12637502da76202384a151715"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Massage.IsIncreaseEngaged","actuator","boolean","","","","","Increase massage level switch engaged (SingleSeat.Massage).","","","7b656c6aa62c5156aab2d437a03bd074"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Massage.IsDecreaseEngaged","actuator","boolean","","","","","Decrease massage level switch engaged (SingleSeat.Massage).","","","d1f9e86a98be5f2ca81ac11d05356bb6"
"Vehicle.Cabin.Seat.Row2.Pos2","branch","","","","","","All seats.","","","e8afa112abe75fda9ce3e1f0d712713d"
"Vehicle.Cabin.Seat.Row2.Pos2.IsOccupied","sensor","boolean","","","","","Does the seat have a passenger in it.","","","dc1eaa7cab895c5198af0c7f5dea9d79"
"Vehicle.Cabin.Seat.Row2.Pos2.Occupant","branch","","","","","","Occupant data.","","","30e72777238850ff8a01c3a8f85b663e"
"Vehicle.Cabin.Seat.Row2.Pos2.Occupant.Identifier","branch","","","","","","Identifier attributes based on OAuth 2.0.","","","24c23b9f5adb549483cb52acbd81a980"
"Vehicle.Cabin.Seat.Row2.Pos2.Occupant.Identifier.Subject","sensor","string","","","","","Subject for the authentication of the occupant. E.g. UserID 7331677.","","","ae49d70515d55aad9b4719d8162b43c9"
"Vehicle.Cabin.Seat.Row2.Pos2.Occupant.Identifier.Issuer","sensor","string","","","","","Unique Issuer for the authentication of the occupant. E.g. https://accounts.funcorp.com.","","","6f4e6a9f8008536eae03197601a6366a"
"Vehicle.Cabin.Seat.Row2.Pos2.IsBelted","sensor","boolean","","","","","Is the belt engaged.","","","f2c9c2d624bb5cf4bf9aba5842eb96eb"
"Vehicle.Cabin.Seat.Row2.Pos2.Heating","actuator","int8","","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat.","","","c7eb6ca24426596dab519386d231a9d1"
"Vehicle.Cabin.Seat.Row2.Pos2.Massage","actuator","uint8","","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","","77e8a4d481315520927fc0828158772e"
"Vehicle.Cabin.Seat.Row2.Pos2.Position","actuator","uint16","","mm","0","","Seat position on vehicle x-axis. Position is relative to the frontmost position supported by the seat. 0 = Frontmost position supported.","","","7c24fa880576550da14bae1e5eed26b9"
"Vehicle.Cabin.Seat.Row2.Pos2.Height","actuator","uint16","","mm","0","","Seat position on vehicle z-axis. Position is relative within available movable range of the seating. 0 = Lowermost position supported.","","","3cf2e042421b540da4aa047680dcdf84"
"Vehicle.Cabin.Seat.Row2.Pos2.Tilt","actuator","float","","degrees","","","Tilting of seat relative to vehicle z-axis. 0 = seating is flat, seat and vehicle z-axis are parallel. Positive degrees = seat tilted backwards, seat z-axis is tilted backward.","","","9f95869d8b0f5d9886bef2cc664414aa"
"Vehicle.Cabin.Seat.Row2.Pos2.Backrest","branch","","","","","","Describes signals related to the backrest of the seat.","","","25a2e0b3833f55c1a0b8ad2589ad2a18"
"Vehicle.Cabin.Seat.Row2.Pos2.Backrest.Recline","actuator","float","","degrees","","","Backrest recline compared to seat z-axis (seat vertical axis). 0 degrees = Upright/Vertical backrest. Negative degrees for forward recline. Positive degrees for backward recline.","Seat z-axis depends on seat tilt. This means that movement of backrest due to seat tilting will not affect Backrest.Recline as long as the angle between Seating and Backrest are constant. Absolute recline relative to vehicle z-axis can be calculated as Tilt + Backrest.Recline.","","b260c18880c75c92a635b9dc887fadca"
"Vehicle.Cabin.Seat.Row2.Pos2.Backrest.Lumbar","branch","","","","","","Adjustable lumbar support mechanisms in seats allow the user to change the seat back shape.","","","b69532b796ca54a1a897b28270fe0e56"
"Vehicle.Cabin.Seat.Row2.Pos2.Backrest.Lumbar.Support","actuator","float","","percent","0","100","Lumbar support (in/out position). 0 = Innermost position. 100 = Outermost position.","","","fcbec0664f315476b901bd4f0b1df006"
"Vehicle.Cabin.Seat.Row2.Pos2.Backrest.Lumbar.Height","actuator","uint8","","mm","0","","Height of lumbar support. Position is relative within available movable range of the lumbar support. 0 = Lowermost position supported.","","","6389ff80f23e5985b734207d97a4a58e"
"Vehicle.Cabin.Seat.Row2.Pos2.Backrest.SideBolster","branch","","","","","","Backrest side bolster (lumbar side support) settings.","","","ff84905ea881586dafbdfa2268888ba4"
"Vehicle.Cabin.Seat.Row2.Pos2.Backrest.SideBolster.Support","actuator","float","","percent","0","100","Side bolster support. 0 = Minimum support (widest side bolster setting). 100 = Maximum support.","","","5b7bbfe5ce975a79a029a839a91ebafb"
"Vehicle.Cabin.Seat.Row2.Pos2.Seating","branch","","","","","","Describes signals related to the seating/base of the seat.","Seating is here considered as the part of the seat that supports the thighs. Additional cushions (if any) for support of lower legs is not covered by this branch.","","899171a0b84a563daf6cea0542405031"
"Vehicle.Cabin.Seat.Row2.Pos2.Seating.Length","actuator","uint16","","mm","0","","Length adjustment of seating. 0 = Adjustable part of seating in rearmost position (Shortest length of seating).","","","fbdac9db983b5f52a900d24cf2d424c4"
"Vehicle.Cabin.Seat.Row2.Pos2.Headrest","branch","","","","","","Headrest settings.","","","46dcaa7ca75d57c7a5301b7107538812"
"Vehicle.Cabin.Seat.Row2.Pos2.Headrest.Height","actuator","uint8","","mm","0","","Position of headrest relative to movable range of the head rest. 0 = Bottommost position supported.","","","1e955420a3d6591e84aa2b6bbd2bed18"
"Vehicle.Cabin.Seat.Row2.Pos2.Headrest.Angle","actuator","float","","degrees","","","Headrest angle, relative to backrest, 0 degrees if parallel to backrest, Positive degrees = tilted forward.","","","d3d4f0a7f5c15072b80f88c2743b77be"
"Vehicle.Cabin.Seat.Row2.Pos2.Airbag","branch","","","","","","Airbag signals.","","","07f9f55e33055cf7bebdc06e7d5a6a14"
"Vehicle.Cabin.Seat.Row2.Pos2.Airbag.IsDeployed","sensor","boolean","","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","","668f397bc95358989119fb1cfdfa8a01"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch","branch","","","","","","Seat switch signals","","","f3fdef2159cb5cda985cbc04220c3593"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.IsWarmerEngaged","actuator","boolean","","","","","Warmer switch for Seat heater (SingleSeat.Heating).","","","e0a9b4614dbb5c4fbd3e333a73edf8b0"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.IsCoolerEngaged","actuator","boolean","","","","","Cooler switch for Seat heater (SingleSeat.Heating).","","","0d72a18529d55286be69d517c94cbb74"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.IsForwardEngaged","actuator","boolean","","","","","Seat forward switch engaged (SingleSeat.Position).","","","79d68b154c12508d91f28bedafb47a43"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.IsBackwardEngaged","actuator","boolean","","","","","Seat backward switch engaged (SingleSeat.Position).","","","19c46bf9c19955a1a619fd3311b5236e"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.IsUpEngaged","actuator","boolean","","","","","Seat up switch engaged (SingleSeat.Height).","","","7b1f9f36a4f65e7a8aad6b94c186ec00"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.IsDownEngaged","actuator","boolean","","","","","Seat down switch engaged (SingleSeat.Height).","","","3774266336e05ddbacadd2ef017568b1"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.IsTiltForwardEngaged","actuator","boolean","","","","","Tilt forward switch engaged (SingleSeat.Tilt).","","","90cdb504ff1a5d0bb512fe7034c7bf07"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.IsTiltBackwardEngaged","actuator","boolean","","","","","Tilt backward switch engaged (SingleSeat.Tilt).","","","c587834e47e651e3b1556b6f7b4c738d"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Backrest","branch","","","","","","Describes switches related to the backrest of the seat.","","","1abd0c2387ea56479575b324795cdf2e"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Backrest.IsReclineForwardEngaged","actuator","boolean","","","","","Backrest recline forward switch engaged (SingleSeat.Backrest.Recline).","","","fd142d6b8b1353118a5c6e6afb635145"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Backrest.IsReclineBackwardEngaged","actuator","boolean","","","","","Backrest recline backward switch engaged (SingleSeat.Backrest.Recline).","","","366a8acb011b5997a07930a1b7e62e69"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Backrest.Lumbar","branch","","","","","","Switches for SingleSeat.Backrest.Lumbar.","","","ed202bc72cd75d5d940f8b7eedfce763"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Backrest.Lumbar.IsMoreSupportEngaged","actuator","boolean","","","","","Is switch for more lumbar support engaged (SingleSeat.Backrest.Lumbar.Support).","","","475e608bc2aa50f8ad9eea738415d7e3"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Backrest.Lumbar.IsLessSupportEngaged","actuator","boolean","","","","","Is switch for less lumbar support engaged (SingleSeat.Backrest.Lumbar.Support).","","","7dc46ce3336f5c6ab31fe33e52a56cb5"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Backrest.Lumbar.IsUpEngaged","actuator","boolean","","","","","Lumbar up switch engaged (SingleSeat.Backrest.Lumbar.Support).","","","5f6c6804d50955ec8a898a890120a126"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Backrest.Lumbar.IsDownEngaged","actuator","boolean","","","","","Lumbar down switch engaged (SingleSeat.Backrest.Lumbar.Support).","","","1092743255ee5cb7a11b172f2d6a9f2e"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Backrest.SideBolster","branch","","","","","","Switches for SingleSeat.Backrest.SideBolster.","","","69625c26aabf50fda25c5389994ad485"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Backrest.SideBolster.IsMoreSupportEngaged","actuator","boolean","","","","","Is switch for more side bolster support engaged (SingleSeat.Backrest.SideBolster.Support).","","","4b8c68ce106155b78b40f09cc000dfdd"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Backrest.SideBolster.IsLessSupportEngaged","actuator","boolean","","","","","Is switch for less side bolster support engaged (SingleSeat.Backrest.SideBolster.Support).","","","f9edf7174eda59a0a2403450939a4a00"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Seating","branch","","","","","","Describes switches related to the seating of the seat.","","","10ccb625321652e5a12470d14ff7ecd0"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Seating.IsForwardEngaged","actuator","boolean","","","","","Is switch to increase seating length engaged (SingleSeat.Seating.Length).","","","4f2b176b4f1657fe8395439df7376d12"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Seating.IsBackwardEngaged","actuator","boolean","","","","","Is switch to decrease seating length engaged (SingleSeat.Seating.Length).","","","8f8492873cb05b9098e8eb564a43394a"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Headrest","branch","","","","","","Switches for SingleSeat.Headrest.","","","077d7df6106f5d04884a5f44f917493a"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Headrest.IsUpEngaged","actuator","boolean","","","","","Head rest up switch engaged (SingleSeat.Headrest.Height).","","","5b096959633953a9b7c4c52af0c85fa9"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Headrest.IsDownEngaged","actuator","boolean","","","","","Head rest down switch engaged (SingleSeat.Headrest.Height).","","","a1bab160e2bf563b991b22c820ae17c4"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Headrest.IsForwardEngaged","actuator","boolean","","","","","Head rest forward switch engaged (SingleSeat.Headrest.Angle).","","","aa43a5239e255308b617306b71723c5b"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Headrest.IsBackwardEngaged","actuator","boolean","","","","","Head rest backward switch engaged (SingleSeat.Headrest.Angle).","","","5a6c05fe3aa854199b3a2d83a91ff07d"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Massage","branch","","","","","","Switches for SingleSeat.Massage.","","","1fabf329e8715f28b90b72a8a5b6c3de"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Massage.IsIncreaseEngaged","actuator","boolean","","","","","Increase massage level switch engaged (SingleSeat.Massage).","","","32fff40566d95d0cb36ed76100e515c3"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Massage.IsDecreaseEngaged","actuator","boolean","","","","","Decrease massage level switch engaged (SingleSeat.Massage).","","","20b139513267583e8a4a2374fcde2626"
"Vehicle.Cabin.Seat.Row2.Pos3","branch","","","","","","All seats.","","","a40aa679981551e7a92b8438533911d4"
"Vehicle.Cabin.Seat.Row2.Pos3.IsOccupied","sensor","boolean","","","","","Does the seat have a passenger in it.","","","018a7ef68dd75f0ea391c7d8191acd9d"
"Vehicle.Cabin.Seat.Row2.Pos3.Occupant","branch","","","","","","Occupant data.","","","a8df9afde2335f8ab7cf4b185148f20e"
"Vehicle.Cabin.Seat.Row2.Pos3.Occupant.Identifier","branch","","","","","","Identifier attributes based on OAuth 2.0.","","","296e51d414a65cea96e1eea27dc3e1dd"
"Vehicle.Cabin.Seat.Row2.Pos3.Occupant.Identifier.Subject","sensor","string","","","","","Subject for the authentication of the occupant. E.g. UserID 7331677.","","","ea36896f5572580b9d8379a6256f61b5"
"Vehicle.Cabin.Seat.Row2.Pos3.Occupant.Identifier.Issuer","sensor","string","","","","","Unique Issuer for the authentication of the occupant. E.g. https://accounts.funcorp.com.","","","d96b225635b959a1aea0d6febb955ae8"
"Vehicle.Cabin.Seat.Row2.Pos3.IsBelted","sensor","boolean","","","","","Is the belt engaged.","","","815f9e1dc05b5078aaefc3868319b18b"
"Vehicle.Cabin.Seat.Row2.Pos3.Heating","actuator","int8","","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat.","","","2a175561eed05247b3048263c0122fa1"
"Vehicle.Cabin.Seat.Row2.Pos3.Massage","actuator","uint8","","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","","fffccf6ae6365b83ab093031f573e452"
"Vehicle.Cabin.Seat.Row2.Pos3.Position","actuator","uint16","","mm","0","","Seat position on vehicle x-axis. Position is relative to the frontmost position supported by the seat. 0 = Frontmost position supported.","","","64eb763cc10358b49968797fbf50c092"
"Vehicle.Cabin.Seat.Row2.Pos3.Height","actuator","uint16","","mm","0","","Seat position on vehicle z-axis. Position is relative within available movable range of the seating. 0 = Lowermost position supported.","","","077a21fca4d857dd81debfd81119bc73"
"Vehicle.Cabin.Seat.Row2.Pos3.Tilt","actuator","float","","degrees","","","Tilting of seat relative to vehicle z-axis. 0 = seating is flat, seat and vehicle z-axis are parallel. Positive degrees = seat tilted backwards, seat z-axis is tilted backward.","","","5702e9961d4353eea849901a12886cf1"
"Vehicle.Cabin.Seat.Row2.Pos3.Backrest","branch","","","","","","Describes signals related to the backrest of the seat.","","","561be9f8b4f9587bb0d139cc33071742"
"Vehicle.Cabin.Seat.Row2.Pos3.Backrest.Recline","actuator","float","","degrees","","","Backrest recline compared to seat z-axis (seat vertical axis). 0 degrees = Upright/Vertical backrest. Negative degrees for forward recline. Positive degrees for backward recline.","Seat z-axis depends on seat tilt. This means that movement of backrest due to seat tilting will not affect Backrest.Recline as long as the angle between Seating and Backrest are constant. Absolute recline relative to vehicle z-axis can be calculated as Tilt + Backrest.Recline.","","867a9d4d4e685407906d561946921c24"
"Vehicle.Cabin.Seat.Row2.Pos3.Backrest.Lumbar","branch","","","","","","Adjustable lumbar support mechanisms in seats allow the user to change the seat back shape.","","","2410df6d719c56a58617644a8afc7240"
"Vehicle.Cabin.Seat.Row2.Pos3.Backrest.Lumbar.Support","actuator","float","","percent","0","100","Lumbar support (in/out position). 0 = Innermost position. 100 = Outermost position.","","","b227f493bab0503589b3a54c30ade03c"
"Vehicle.Cabin.Seat.Row2.Pos3.Backrest.Lumbar.Height","actuator","uint8","","mm","0","","Height of lumbar support. Position is relative within available movable range of the lumbar support. 0 = Lowermost position supported.","","","38b30eb99fd35c5693c18361c566c6e9"
